id,value
Diseases of the ear or mastoid process.Diseases of external ear.Otitis externa.Infectious diseases of external ear.Cellulitis of external ear,1308808115 
Diseases of the ear or mastoid process.Diseases of external ear.Otitis externa.Infectious diseases of external ear.Cellulitis of external ear.Cellulitis of external auditory canal,9391742 
Diseases of the ear or mastoid process.Diseases of external ear.Otitis externa.Infectious diseases of external ear.Cellulitis of external ear.Cellulitis of pinna,484945214 
Diseases of the ear or mastoid process.Diseases of external ear.Otitis externa.Infectious diseases of external ear.Malignant otitis externa,984580942 
Diseases of the ear or mastoid process.Diseases of external ear.Otitis externa.Infectious diseases of external ear.Bacterial otitis externa,1608797912 
Diseases of the ear or mastoid process.Diseases of external ear.Otitis externa.Infectious diseases of external ear.Bacterial otitis externa.Acute bacterial inflammation of external ear,499437681 
Diseases of the ear or mastoid process.Diseases of external ear.Otitis externa.Infectious diseases of external ear.Bacterial otitis externa.Swimmer's ear,837295519 
Diseases of the ear or mastoid process.Diseases of external ear.Otitis externa.Infectious diseases of external ear.Otomycosis,107388709 
Diseases of the ear or mastoid process.Diseases of external ear.Otitis externa.Infectious diseases of external ear.Otomycosis.Aspergillus otomycosis,942630604 
Diseases of the ear or mastoid process.Diseases of external ear.Otitis externa.Infectious diseases of external ear.Otomycosis.Aspergillus otomycosis.Chronic suppurative aspergillus otitis media,513033983 
Diseases of the ear or mastoid process.Diseases of external ear.Otitis externa.Infectious diseases of external ear.Otomycosis.Candida otomycosis,1064943355 
Diseases of the ear or mastoid process.Diseases of external ear.Otitis externa.Infectious diseases of external ear.Herpes simplex infection of external ear,429220591 
Diseases of the ear or mastoid process.Diseases of external ear.Otitis externa.Infectious diseases of external ear.Erysipelas of external ear,348525836 
Diseases of the ear or mastoid process.Diseases of external ear.Otitis externa.Infectious diseases of external ear.Perichondritis of external ear,934401704 
Diseases of the ear or mastoid process.Diseases of external ear.Otitis externa.Noninfectious inflammation of external ear,436033391 
Diseases of the ear or mastoid process.Diseases of external ear.Otitis externa.Noninfectious inflammation of external ear.Seborrhoeic otitis externa,1384400156 
Diseases of the ear or mastoid process.Diseases of external ear.Otitis externa.Noninfectious inflammation of external ear.Seborrhoeic otitis externa.Acute seborrhoeic otitis externa,1892000382 
Diseases of the ear or mastoid process.Diseases of external ear.Otitis externa.Noninfectious inflammation of external ear.Seborrhoeic otitis externa.Chronic seborrhoeic otitis externa,1631392129 
Diseases of the ear or mastoid process.Diseases of external ear.Otitis externa.Noninfectious inflammation of external ear.Acute noninfectious otitis externa,1229000922 
Diseases of the ear or mastoid process.Diseases of external ear.Otitis externa.Noninfectious inflammation of external ear.Acute noninfectious otitis externa.Acute otitis externa eczematoid,2085250965 
Diseases of the ear or mastoid process.Diseases of external ear.Otitis externa.Noninfectious inflammation of external ear.Contact dermatitis of external ear,1354031297 
Diseases of the ear or mastoid process.Diseases of external ear.Otitis externa.Noninfectious inflammation of external ear.Contact dermatitis of external ear.Allergic contact dermatitis of external ear,94282662 
Diseases of the ear or mastoid process.Diseases of external ear.Otitis externa.Noninfectious inflammation of external ear.Contact dermatitis of external ear.Irritant contact dermatitis of external ear,1296312490 
Diseases of the ear or mastoid process.Diseases of external ear.Otitis externa.Noninfectious inflammation of external ear.Chondrodermatitis nodularis,553126222 
Diseases of the ear or mastoid process.Diseases of external ear.Otitis externa.Noninfectious inflammation of external ear.Chronic otitis externa,634296561 
Diseases of the ear or mastoid process.Diseases of external ear.Otitis externa.Noninfectious inflammation of external ear.Juvenile spring eruption,1387185789 
Diseases of the ear or mastoid process.Diseases of external ear.Otitis externa.Secondary disorders of external ear,1549782473 
Diseases of the ear or mastoid process.Diseases of external ear.Noninflammatory disorders of the external ear,2031277350 
Diseases of the ear or mastoid process.Diseases of external ear.Noninflammatory disorders of the external ear.Acanthoma fissuratum,1395034768 
Diseases of the ear or mastoid process.Diseases of external ear.Noninflammatory disorders of the external ear.Acquired deformity of external auditory canal,1773110354 
Diseases of the ear or mastoid process.Diseases of external ear.Noninflammatory disorders of the external ear.Acquired deformity of external auditory canal.Exostosis of external auditory canal,1305314739 
Diseases of the ear or mastoid process.Diseases of external ear.Noninflammatory disorders of the external ear.Acquired deformity of external auditory canal.Acquired stenosis of external auditory canal,1125942873 
Diseases of the ear or mastoid process.Diseases of external ear.Noninflammatory disorders of the external ear.Acquired deformity of external auditory canal.Acquired stenosis of external auditory canal.Collapse of external ear canal,639347000 
Diseases of the ear or mastoid process.Diseases of external ear.Noninflammatory disorders of the external ear.Acquired deformity of external auditory canal.Osteoma of external auditory canal,1954662729 
Diseases of the ear or mastoid process.Diseases of external ear.Noninflammatory disorders of the external ear.Acquired deformity of external auditory canal.Cholesteatoma of external auditory canal,738909516 
Diseases of the ear or mastoid process.Diseases of external ear.Noninflammatory disorders of the external ear.Acquired deformity of pinna,1392122674 
Diseases of the ear or mastoid process.Diseases of external ear.Noninflammatory disorders of the external ear.Acquired deformity of pinna.Petrified ear,1467928924 
Diseases of the ear or mastoid process.Diseases of external ear.Noninflammatory disorders of the external ear.Acquired deformity of pinna.Petrified ear.Auricular cartilage calcification,861340189 
Diseases of the ear or mastoid process.Diseases of external ear.Noninflammatory disorders of the external ear.Acquired deformity of pinna.Petrified ear.Auricular cartilage ossification,1554430134 
Diseases of the ear or mastoid process.Diseases of external ear.Noninflammatory disorders of the external ear.Acquired deformity of pinna.Cauliflower ear,1221475936 
Diseases of the ear or mastoid process.Diseases of external ear.Noninflammatory disorders of the external ear.Acquired deformity of pinna.Intracartilaginous pseudocyst of the auricle,2071364706 
Diseases of the ear or mastoid process.Diseases of external ear.Noninflammatory disorders of the external ear.Impacted cerumen,643255245 
Diseases of the ear or mastoid process.Diseases of external ear.Noninflammatory disorders of the external ear.Ear-lobe keloid,1465651353 
Diseases of the ear or mastoid process.Diseases of external ear.Noninflammatory disorders of the external ear.Keratosis obturans,634950675 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid,902999289 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Otitis media,1079654421 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Otitis media.Nonsuppurative otitis media,800153181 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Otitis media.Nonsuppurative otitis media.Acute serous or mucoid otitis media,223283162 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Otitis media.Nonsuppurative otitis media.Acute nonserous nonsuppurative otitis media,1745144396 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Otitis media.Nonsuppurative otitis media.Chronic serous or mucoid otitis media,480877235 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Otitis media.Nonsuppurative otitis media.Chronic nonserous nonmucoid nonsuppurative otitis media,168608947 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Otitis media.Nonsuppurative otitis media.Chronic nonsuppurative otitis media with purulent effusion,1765417795 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Otitis media.Nonsuppurative otitis media.Noninfected otitis media with effusion,1668019053 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Otitis media.Nonsuppurative otitis media.Nonsuppurative otitis media with myringitis,1569575205 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Otitis media.Suppurative otitis media,1528565412 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Otitis media.Suppurative otitis media.Acute suppurative otitis media,214476774 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Otitis media.Suppurative otitis media.Chronic suppurative otitis media,996997454 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Otitis media.Suppurative otitis media.Chronic suppurative otitis media.Chronic tubotympanic suppurative otitis media,1770220148 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Otitis media.Suppurative otitis media.Chronic suppurative otitis media.Chronic atticoantral suppurative otitis media,489568909 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Otitis media.Suppurative otitis media.Chronic suppurative otitis media.Other chronic suppurative otitis media,2019948313 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Otitis media.Acute otitis media,476505279 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Otitis media.Acute otitis media.Acute nonserous nonsuppurative otitis media,1745144396 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Otitis media.Acute otitis media.Acute suppurative otitis media,214476774 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Otitis media.Chronic otitis media,38010200 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Otitis media.Chronic otitis media.Chronic serous or mucoid otitis media,480877235 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Otitis media.Chronic otitis media.Chronic suppurative otitis media,996997454 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Otitis media.Chronic otitis media.Chronic suppurative otitis media.Chronic tubotympanic suppurative otitis media,1770220148 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Otitis media.Chronic otitis media.Chronic suppurative otitis media.Chronic atticoantral suppurative otitis media,489568909 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Otitis media.Chronic otitis media.Chronic suppurative otitis media.Other chronic suppurative otitis media,2019948313 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Otitis media.Tuberculous otitis media,999303331 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Otitis media.Otitis media due to Streptococcus pneumoniae,529326892 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Otitis media.Otitis due to haemophilus influenzae,1299340680 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Otitis media.Otitis media in diseases classified elsewhere,1417277991 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Otitis media.Otitis media in measles,76339464 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Tuberculous mastoiditis,1753457875 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Disorders of Eustachian tube,645209058 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Disorders of Eustachian tube.Diverticulum of Eustachian tube,1162547510 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Disorders of Eustachian tube.Eustachian salpingitis or obstruction,1128191604 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Disorders of Eustachian tube.Eustachian salpingitis or obstruction.Eustachian salpingitis,1588903131 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Disorders of Eustachian tube.Eustachian salpingitis or obstruction.Obstruction of Eustachian tube,1006596431 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Disorders of Eustachian tube.Patulous Eustachian tube,1112306780 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Mastoiditis or related conditions,444340411 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Mastoiditis or related conditions.Acute mastoiditis,995310870 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Mastoiditis or related conditions.Chronic mastoiditis,1578692740 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Mastoiditis or related conditions.Petrositis,716546173 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Mastoiditis or related conditions.mastoid perforation,1455042985 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Mastoiditis or related conditions.Mastoiditis in infectious or parasitic diseases classified elsewhere,492119273 
"Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Mastoiditis or related conditions.Mastoiditis, not elsewhere classified",1390851693 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Cholesteatoma of middle ear,2134365487 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Cholesteatoma of middle ear.Congenital cholesteatoma of middle ear,1419592677 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Cholesteatoma of middle ear.Acquired cholesteatoma of middle ear,200843960 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Perforation of tympanic membrane,194676178 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Perforation of tympanic membrane.Central perforation of tympanic membrane,640439721 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Perforation of tympanic membrane.Attic perforation of tympanic membrane,1130862653 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Perforation of tympanic membrane.Other marginal perforations of tympanic membrane,936036548 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Perforation of tympanic membrane.Persistent post traumatic perforation of ear drum,1830390495 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Perforation of tympanic membrane.Postinflammatory perforation of ear drum,135175446 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Certain specified disorders of tympanic membrane,1859209284 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Certain specified disorders of tympanic membrane.Acute myringitis,987012394 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Certain specified disorders of tympanic membrane.Acute myringitis.Bullous myringitis,207025082 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Certain specified disorders of tympanic membrane.Acute myringitis.Bullous myringitis.Myringitis bullosa haemorrhagica,763463736 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Certain specified disorders of tympanic membrane.Chronic myringitis,1604276412 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Certain specified disorders of tympanic membrane.Destruction tympanic membrane,665285266 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Certain specified disorders of tympanic membrane.Ossification tympanic membrane,410689507 
"Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Certain specified disorders of tympanic membrane.Myringitis, not elsewhere classified",383090792 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Certain specified disorders of tympanic membrane.Tympanitis,225078522 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Certain specified disorders of middle ear or mastoid,490724304 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Certain specified disorders of middle ear or mastoid.Tympanosclerosis,28175464 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Certain specified disorders of middle ear or mastoid.Adhesive middle ear disease,1692803582 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Certain specified disorders of middle ear or mastoid.Discontinuity or dislocation of ear ossicles,273379587 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Certain specified disorders of middle ear or mastoid.Discontinuity or dislocation of ear ossicles.Discontinuity of ear ossicles,1906410288 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Certain specified disorders of middle ear or mastoid.Discontinuity or dislocation of ear ossicles.Dislocation of ear ossicles,997760203 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Certain specified disorders of middle ear or mastoid.Acquired abnormalities of ear ossicles not related to discontinuity or dislocation,1962982551 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Certain specified disorders of middle ear or mastoid.Acquired abnormalities of ear ossicles not related to discontinuity or dislocation.Absence of incus,515227913 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Certain specified disorders of middle ear or mastoid.Acquired abnormalities of ear ossicles not related to discontinuity or dislocation.Ankylosis of ear ossicles,1158069354 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Certain specified disorders of middle ear or mastoid.Acquired abnormalities of ear ossicles not related to discontinuity or dislocation.Auditory ossicles caries,2078318114 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Certain specified disorders of middle ear or mastoid.Acquired abnormalities of ear ossicles not related to discontinuity or dislocation.Partial loss of ear ossicles,783247469 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Certain specified disorders of middle ear or mastoid.Acquired abnormalities of ear ossicles not related to discontinuity or dislocation.Auditory ossicles loss,983802071 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Certain specified disorders of middle ear or mastoid.Acquired abnormalities of ear ossicles not related to discontinuity or dislocation.Auditory ossicles necrosis,1692944436 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Certain specified disorders of middle ear or mastoid.Polyp of middle ear,116272899 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Certain specified disorders of middle ear or mastoid.Polyp of middle ear.Aural polyp,1862905354 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Certain specified disorders of middle ear or mastoid.Fistula of middle ear,2131495230 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Certain specified disorders of middle ear or mastoid.Middle ear caries,1218390080 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Certain specified disorders of middle ear or mastoid.Middle ear cicatrix,1780283941 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Congenital conductive hearing loss,240285431 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Otosclerosis,1242649410 
"Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Otosclerosis.Otosclerosis involving oval window, nonobliterative",876294903 
"Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Otosclerosis.Otosclerosis involving oval window, obliterative",1366359907 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Otosclerosis.Cochlear otosclerosis,635285404 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Otosclerosis.Cochlear otosclerosis.Otosclerosis involving otic capsule,844933646 
Diseases of the ear or mastoid process.Diseases of middle ear or mastoid.Congenital mixed conductive and sensorineural hearing loss,72426245 
Diseases of the ear or mastoid process.Diseases of inner ear,1111681557 
Diseases of the ear or mastoid process.Diseases of inner ear.Acute vestibular syndrome,1462112221 
Diseases of the ear or mastoid process.Diseases of inner ear.Acute vestibular syndrome.Vestibular neuritis,958752541 
Diseases of the ear or mastoid process.Diseases of inner ear.Acute vestibular syndrome.Labyrinthitis,901550793 
Diseases of the ear or mastoid process.Diseases of inner ear.Acute vestibular syndrome.Labyrinthitis.Circumscribed labyrinthitis,1371983536 
Diseases of the ear or mastoid process.Diseases of inner ear.Acute vestibular syndrome.Labyrinthitis.Diffuse labyrinthitis,1864428776 
Diseases of the ear or mastoid process.Diseases of inner ear.Acute vestibular syndrome.Labyrinthitis.Focal labyrinthitis,1257091364 
"Diseases of the ear or mastoid process.Diseases of inner ear.Acute vestibular syndrome.Labyrinthitis.Inner ear infection, not elsewhere classified",1544416137 
Diseases of the ear or mastoid process.Diseases of inner ear.Acute vestibular syndrome.Labyrinthitis.Vestibulitis of ear,2042672715 
Diseases of the ear or mastoid process.Diseases of inner ear.Acute vestibular syndrome.Labyrinthitis.Perilabyrinthitis,2107168997 
Diseases of the ear or mastoid process.Diseases of inner ear.Acute vestibular syndrome.Labyrinthitis.Purulent labyrinthitis,479586656 
Diseases of the ear or mastoid process.Diseases of inner ear.Acute vestibular syndrome.Zoster oticus,389087146 
Diseases of the ear or mastoid process.Diseases of inner ear.Acute vestibular syndrome.Secondary acute vestibular syndrome,1525847148 
Diseases of the ear or mastoid process.Diseases of inner ear.Acute vestibular syndrome.Secondary acute vestibular syndrome.Acute vestibular syndrome due to cerebrovascular disease,1059666393 
Diseases of the ear or mastoid process.Diseases of inner ear.Acute vestibular syndrome.Secondary acute vestibular syndrome.Acute vestibular syndrome due to acute attack of episodic vestibular disorder,1362768064 
Diseases of the ear or mastoid process.Diseases of inner ear.Acute vestibular syndrome.Secondary acute vestibular syndrome.Acute vestibular syndrome due to anxiety or fear-related disorders,1538758612 
Diseases of the ear or mastoid process.Diseases of inner ear.Acute vestibular syndrome.Secondary acute vestibular syndrome.Acute vestibular syndrome due to injury to the head,2018694374 
Diseases of the ear or mastoid process.Diseases of inner ear.Episodic vestibular syndrome,1402706403 
Diseases of the ear or mastoid process.Diseases of inner ear.Episodic vestibular syndrome.Meniere disease,683932278 
Diseases of the ear or mastoid process.Diseases of inner ear.Episodic vestibular syndrome.Meniere disease.Familial Meniere disease,27529631 
Diseases of the ear or mastoid process.Diseases of inner ear.Episodic vestibular syndrome.Vestibular migraine,649273908 
