id,value
"Diseases of the musculoskeletal system or connective tissue.Neoplasms of the musculoskeletal system.Malignant mesenchymal neoplasms.Synovial sarcoma, primary site",644500343 
"Diseases of the musculoskeletal system or connective tissue.Neoplasms of the musculoskeletal system.Malignant mesenchymal neoplasms.Synovial sarcoma, primary site.Synovial sarcoma of soft tissues of limb",430006121 
"Diseases of the musculoskeletal system or connective tissue.Neoplasms of the musculoskeletal system.Malignant mesenchymal neoplasms.Synovial sarcoma, primary site.Synovial sarcoma of respiratory or intra-thoracic organs",40635646 
"Diseases of the musculoskeletal system or connective tissue.Neoplasms of the musculoskeletal system.Malignant mesenchymal neoplasms.Gastrointestinal stromal tumour, primary site",819644414 
"Diseases of the musculoskeletal system or connective tissue.Neoplasms of the musculoskeletal system.Malignant mesenchymal neoplasms.Gastrointestinal stromal tumour, primary site.Gastrointestinal stromal tumour of stomach",468657126 
"Diseases of the musculoskeletal system or connective tissue.Neoplasms of the musculoskeletal system.Malignant mesenchymal neoplasms.Gastrointestinal stromal tumour, primary site.Gastrointestinal stromal tumour of stomach.Gastrointestinal stromal tumour of cardia of stomach",1923573886 
"Diseases of the musculoskeletal system or connective tissue.Neoplasms of the musculoskeletal system.Malignant mesenchymal neoplasms.Gastrointestinal stromal tumour, primary site.Gastrointestinal stromal tumour of stomach.Gastrointestinal stromal tumour of body of stomach",1820488087 
"Diseases of the musculoskeletal system or connective tissue.Neoplasms of the musculoskeletal system.Malignant mesenchymal neoplasms.Gastrointestinal stromal tumour, primary site.Gastrointestinal stromal tumour of stomach.Gastrointestinal stromal tumour of pyloric antrum of stomach",1308730354 
"Diseases of the musculoskeletal system or connective tissue.Neoplasms of the musculoskeletal system.Malignant mesenchymal neoplasms.Gastrointestinal stromal tumour, primary site.Gastrointestinal stromal tumour of stomach.Gastrointestinal stromal tumour of overlapping lesion of stomach",1554065883 
"Diseases of the musculoskeletal system or connective tissue.Neoplasms of the musculoskeletal system.Malignant mesenchymal neoplasms.Gastrointestinal stromal tumour, primary site.Gastrointestinal stromal tumour of small intestine",319870485 
"Diseases of the musculoskeletal system or connective tissue.Neoplasms of the musculoskeletal system.Malignant mesenchymal neoplasms.Gastrointestinal stromal tumour, primary site.Gastrointestinal stromal tumour of small intestine.Gastrointestinal stromal tumour of jejunum",1098511788 
"Diseases of the musculoskeletal system or connective tissue.Neoplasms of the musculoskeletal system.Malignant mesenchymal neoplasms.Gastrointestinal stromal tumour, primary site.Gastrointestinal stromal tumour of small intestine.Gastrointestinal stromal tumour of ileum",1995101398 
"Diseases of the musculoskeletal system or connective tissue.Neoplasms of the musculoskeletal system.Malignant mesenchymal neoplasms.Gastrointestinal stromal tumour, primary site.Gastrointestinal stromal tumour of small intestine.Gastrointestinal stromal tumour of ileum.Gastrointestinal stromal tumour of Meckel diverticulum",1599925315 
"Diseases of the musculoskeletal system or connective tissue.Neoplasms of the musculoskeletal system.Malignant mesenchymal neoplasms.Gastrointestinal stromal tumour, primary site.Gastrointestinal stromal tumour of small intestine.Gastrointestinal stromal tumour of overlapping lesion of small intestine",1834301508 
"Diseases of the musculoskeletal system or connective tissue.Neoplasms of the musculoskeletal system.Malignant mesenchymal neoplasms.Gastrointestinal stromal tumour, primary site.Gastrointestinal stromal tumour of small intestine.Gastrointestinal stromal tumour of duodenum",1601135210 
"Diseases of the musculoskeletal system or connective tissue.Neoplasms of the musculoskeletal system.Malignant mesenchymal neoplasms.Gastrointestinal stromal tumour, primary site.Gastrointestinal stromal tumour of other gastrointestinal sites",1520341215 
"Diseases of the musculoskeletal system or connective tissue.Neoplasms of the musculoskeletal system.Malignant mesenchymal neoplasms.Gastrointestinal stromal tumour, primary site.Gastrointestinal stromal tumour of other gastrointestinal sites.Gastrointestinal stromal tumour of oesophagus",1163586175 
"Diseases of the musculoskeletal system or connective tissue.Neoplasms of the musculoskeletal system.Malignant mesenchymal neoplasms.Gastrointestinal stromal tumour, primary site.Gastrointestinal stromal tumour of other gastrointestinal sites.Gastrointestinal stromal tumour of rectum",1458613312 
"Diseases of the musculoskeletal system or connective tissue.Neoplasms of the musculoskeletal system.Malignant mesenchymal neoplasms.Gastrointestinal stromal tumour, primary site.Gastrointestinal stromal tumour of other gastrointestinal sites.Gastrointestinal stromal tumour of colon",1833564548 
"Diseases of the musculoskeletal system or connective tissue.Neoplasms of the musculoskeletal system.Malignant mesenchymal neoplasms.Endometrial stromal sarcoma, primary site",990494080 
"Diseases of the musculoskeletal system or connective tissue.Neoplasms of the musculoskeletal system.Malignant mesenchymal neoplasms.Endometrial stromal sarcoma, primary site.Endometrial stromal sarcoma of uterus",1283979838 
"Diseases of the musculoskeletal system or connective tissue.Neoplasms of the musculoskeletal system.Malignant mesenchymal neoplasms.Malignant mixed epithelial mesenchymal tumour, primary site",1251935150 
"Diseases of the musculoskeletal system or connective tissue.Neoplasms of the musculoskeletal system.Malignant mesenchymal neoplasms.Malignant mixed epithelial mesenchymal tumour, primary site.Complex mixed and stromal malignant neoplasms of omentum",656337248 
"Diseases of the musculoskeletal system or connective tissue.Neoplasms of the musculoskeletal system.Malignant mesenchymal neoplasms.Malignant mixed epithelial mesenchymal tumour, primary site.Malignant mixed epithelial mesenchymal tumour of ovary",2072916704 
"Diseases of the musculoskeletal system or connective tissue.Neoplasms of the musculoskeletal system.Malignant mesenchymal neoplasms.Malignant mixed epithelial mesenchymal tumour, primary site.Malignant mixed epithelial and mesenchymal tumour of corpus uteri",1532363988 
"Diseases of the musculoskeletal system or connective tissue.Neoplasms of the musculoskeletal system.Malignant mesenchymal neoplasms.Malignant mixed epithelial mesenchymal tumour, primary site.Malignant mixed epithelial and mesenchymal tumour of corpus uteri.Adenosarcoma of corpus uteri",1391277009 
"Diseases of the musculoskeletal system or connective tissue.Neoplasms of the musculoskeletal system.Malignant mesenchymal neoplasms.Malignant mixed epithelial mesenchymal tumour, primary site.Malignant mixed epithelial and mesenchymal tumour of corpus uteri.Carcinofibroma of corpus uteri",1125482540 
"Diseases of the musculoskeletal system or connective tissue.Neoplasms of the musculoskeletal system.Malignant mesenchymal neoplasms.Malignant mixed epithelial mesenchymal tumour, primary site.Malignant mixed epithelial and mesenchymal tumour of corpus uteri.Malignant mixed Mullerian tumour of corpus uteri",1475381311 
"Diseases of the musculoskeletal system or connective tissue.Neoplasms of the musculoskeletal system.Malignant mesenchymal neoplasms.Malignant mixed epithelial mesenchymal tumour, primary site.Malignant mixed epithelial and mesenchymal tumour of corpus uteri.Complex mixed and stromal malignant neoplasms of corpus uteri, isthmus uteri",1343608426 
"Diseases of the musculoskeletal system or connective tissue.Neoplasms of the musculoskeletal system.Malignant mesenchymal neoplasms.Malignant mixed epithelial mesenchymal tumour, primary site.Malignant mixed epithelial and mesenchymal tumour of corpus uteri.Complex mixed and stromal malignant neoplasms of corpus uteri, endometrium",1922434061 
"Diseases of the musculoskeletal system or connective tissue.Neoplasms of the musculoskeletal system.Malignant mesenchymal neoplasms.Malignant mixed epithelial mesenchymal tumour, primary site.Malignant mixed epithelial and mesenchymal tumour of corpus uteri.Complex mixed and stromal malignant neoplasms of corpus uteri, myometrium",1572990748 
"Diseases of the musculoskeletal system or connective tissue.Neoplasms of the musculoskeletal system.Malignant mesenchymal neoplasms.Malignant mixed epithelial mesenchymal tumour, primary site.Malignant mixed epithelial and mesenchymal tumour of corpus uteri.Complex mixed and stromal malignant neoplasms of corpus uteri, fundus uteri",1762451456 
"Diseases of the musculoskeletal system or connective tissue.Neoplasms of the musculoskeletal system.Malignant mesenchymal neoplasms.Malignant nerve sheath tumour of peripheral nerves or autonomic nervous system, primary site",979754709 
"Diseases of the musculoskeletal system or connective tissue.Neoplasms of the musculoskeletal system.Malignant mesenchymal neoplasms.Malignant nerve sheath tumour of peripheral nerves or autonomic nervous system, primary site.Malignant triton tumour of peripheral nerves or autonomic nervous system",869437895 
"Diseases of the musculoskeletal system or connective tissue.Neoplasms of the musculoskeletal system.Malignant mesenchymal neoplasms.Malignant nerve sheath tumour of peripheral nerves or autonomic nervous system, primary site.Malignant nerve sheath tumour of peripheral nerves of head, face or neck",1083430649 
"Diseases of the musculoskeletal system or connective tissue.Neoplasms of the musculoskeletal system.Malignant mesenchymal neoplasms.Malignant nerve sheath tumour of peripheral nerves or autonomic nervous system, primary site.Malignant nerve sheath tumour of peripheral nerves of upper limb, including shoulder",845601720 
"Diseases of the musculoskeletal system or connective tissue.Neoplasms of the musculoskeletal system.Malignant mesenchymal neoplasms.Malignant nerve sheath tumour of peripheral nerves or autonomic nervous system, primary site.Malignant nerve sheath tumours of peripheral nerves of lower limb, including hip",283445725 
"Diseases of the musculoskeletal system or connective tissue.Neoplasms of the musculoskeletal system.Malignant mesenchymal neoplasms.Malignant nerve sheath tumour of peripheral nerves or autonomic nervous system, primary site.Malignant nerve sheath tumour of peripheral nerves of thorax",702101290 
"Diseases of the musculoskeletal system or connective tissue.Neoplasms of the musculoskeletal system.Malignant mesenchymal neoplasms.Malignant nerve sheath tumour of peripheral nerves or autonomic nervous system, primary site.Malignant nerve sheath tumour of peripheral nerves of abdomen",190506317 
"Diseases of the musculoskeletal system or connective tissue.Neoplasms of the musculoskeletal system.Malignant mesenchymal neoplasms.Malignant nerve sheath tumour of peripheral nerves or autonomic nervous system, primary site.Malignant nerve sheath tumour of peripheral nerves of pelvis",1019855923 
"Diseases of the musculoskeletal system or connective tissue.Neoplasms of the musculoskeletal system.Malignant mesenchymal neoplasms.Malignant nerve sheath tumour of peripheral nerves or autonomic nervous system, primary site.Malignant nerve sheath tumour of overlapping lesion of peripheral nerves or autonomic nervous system",997833985 
"Diseases of the musculoskeletal system or connective tissue.Neoplasms of the musculoskeletal system.Malignant mesenchymal neoplasms.Sarcoma, not elsewhere classified, primary site",1729842914 
"Diseases of the musculoskeletal system or connective tissue.Neoplasms of the musculoskeletal system.Malignant mesenchymal neoplasms.Sarcoma, not elsewhere classified, primary site.Sarcoma, not elsewhere classified of uterus",1319990901 
